ds,y,yhat,yhat_lower,yhat_upper
2015-01-01,0.0,1213.479030148863,-1089.7881368781307,3970.1985020988136
2015-01-02,1932.096,1521.953860737933,-1175.8815445373828,4021.1726632852906
2015-01-03,1768.2215999999999,1161.9775878620712,-1477.828210544097,3556.1539301726516
2015-01-04,264.46000000000004,1219.597722183566,-1403.2637868876059,3901.183632671868
2015-01-05,295.272,1281.5168671738302,-1416.0247565083116,3759.930989602798
2015-01-06,31.538,554.8530512672837,-1863.1255284018575,3122.736052704476
2015-01-07,0.0,-253.71899869261716,-2858.7863593405236,2379.7580149668934
2015-01-08,0.0,774.6406453965458,-1626.2253350101357,3398.902231378468
2015-01-09,364.07,1105.3936256498914,-1475.6369676258053,3680.812483796269
2015-01-10,1018.104,783.055875468882,-1730.5370120310115,3409.0584942539117
2015-01-11,0.0,883.5690645605238,-1969.4753722707069,3306.4480275541523
2015-01-12,854.614,991.7852034999636,-1558.8227144587497,3630.3176289580183
2015-01-13,622.278,311.9258448470734,-2352.0496971514763,2867.584263682262
2015-01-14,0.0,-448.50005954794005,-3106.028410086463,2125.8008927343817
2015-01-15,0.0,633.1998726379769,-2017.4499949645178,3365.1902972889707
2015-01-16,0.0,1015.0483666557413,-1729.3182408940088,3505.548780914541
2015-01-17,350.384,740.6521295218089,-2026.1463775108332,3388.8323427487285
2015-01-18,0.0,887.6747417735725,-1712.7843924850577,3596.0905660810945
2015-01-19,301.742,1038.968331774604,-1525.8140770291413,3600.762158039048
2015-01-20,0.0,395.86651589203706,-2088.370116488139,2973.987857903771
2015-01-21,0.0,-333.11912977077617,-2906.5714319430317,2290.084407957522
2015-01-22,0.0,778.8826532799396,-1921.297822614673,3512.3950308070202
2015-01-23,43.66,1182.9344114970136,-1280.4230409983338,3740.455210991719
2015-01-24,13.12,922.3551983479093,-1758.5073045721767,3306.435029082765
2015-01-25,0.0,1077.2818461020204,-1413.4602731121058,3701.727530897777
2015-01-26,182.72,1229.4313399241041,-1329.8968221039074,3701.5871498879806
2015-01-27,3573.252,578.2081912952191,-1908.4175519541652,3233.178155914419
2015-01-28,4297.644,-165.84227335810084,-2545.0742773821485,2335.122857230728
2015-01-29,0.0,929.4097231595091,-1676.6800668148965,3484.886571698476
2015-01-30,2161.6400000000003,1309.1695133033295,-1075.0489215210491,3880.647914672989
2015-01-31,99.26,1017.5687794789011,-1489.2748996660075,3573.380350708878
2015-02-01,0.0,1138.2890213590488,-1336.196853181132,3827.8287717663175
2015-02-02,0.0,1252.928905878012,-1364.7699410041826,3653.4190978983725
2015-02-03,492.836,559.9014442607482,-1961.412338466454,3186.471461151045
2015-02-04,0.0,-227.37882639428668,-2666.6690934950334,2339.285424960758
2015-02-05,0.0,829.1890606760113,-1875.1089415721005,3350.958941501051
2015-02-06,2432.544,1169.5252592249783,-1369.02568725444,3649.5896482556363
2015-02-07,324.10999999999996,838.9908873835877,-1794.9721659309462,3319.978807884605
2015-02-08,129.09199999999998,925.0627266881158,-1764.3462241514835,3465.6571151284725
2015-02-09,785.5519999999999,1009.2985011681278,-1507.3266666298437,3556.270644329053
2015-02-10,77.24,289.0209205703398,-2404.056714986032,2742.3430874453597
2015-02-11,0.0,-519.7599819088533,-3113.595335663726,1935.235964838366
2015-02-12,0.0,526.5847736496052,-1980.3570276837938,2861.2696475242
2015-02-13,0.0,862.0870477964262,-1753.6468658837296,3422.768155246976
2015-02-14,1079.962,532.5877204602474,-2015.9110404534583,3243.56699191051
2015-02-15,1602.38,628.4795419764346,-1909.9829289305385,3327.175330000102
2015-02-16,160.43,730.2904015539425,-1871.9965984716705,3169.6836604481705
2015-02-17,0.0,33.176956723627335,-2289.197003786867,2524.1160584740046
2015-02-18,105.844,-745.3930396223957,-3182.85977330135,1885.0006575419568
2015-02-19,0.0,342.56395016002386,-2113.0333678053107,2782.9613871928727
2015-02-20,316.78000000000003,724.0095816007389,-1730.8460748231205,3209.770035614905
2015-02-21,2591.1,444.1015674933837,-2099.6639202319625,3105.479917246265
2015-02-22,79.36,595.0316722264048,-2135.382317234281,3091.744821750366
2015-02-23,37.775999999999996,755.2528596160936,-1961.2784584218864,3128.2759852916784
2015-02-24,0.0,116.80667188651952,-2297.825549028793,2995.283878817415
2015-02-25,25.869999999999997,-602.2125993331214,-3303.770919756436,2066.291873677461
2015-02-26,0.0,549.8388647068124,-1997.1996632595576,3133.176701690536
2015-02-27,1159.2710000000002,992.3108839942369,-1597.9540576381596,3381.7723271734453
2015-02-28,551.264,769.3010850578703,-1740.554609611142,3289.258595951386
2015-03-01,1642.1743999999999,974.596210578113,-1717.9612676496154,3345.586424185658
2015-03-02,899.5699999999999,1184.547158086845,-1449.8379537276069,3743.066836073964
2015-03-03,0.0,588.2299389559503,-1906.0449859230616,3117.7543382959507
2015-03-04,0.0,-95.31258833498488,-2743.4521227836126,2380.745191171881
2015-03-05,1969.267,1089.7098089557346,-1439.3678686758228,3652.3698867494645
2015-03-06,1555.244,1555.6729769573633,-972.9075166093032,4164.107629414746
2015-03-07,807.54,1346.3886138589212,-1181.0736198052928,3830.1813614137363
2015-03-08,2563.2960000000003,1558.1300843275967,-968.6704808729608,4195.6025096523435
2015-03-09,478.008,1766.1339280877892,-956.2025617604327,4283.610567249065
2015-03-10,90.93199999999999,1157.5710276062064,-1503.355721277154,3776.1598712818736
2015-03-11,0.0,453.5410258306386,-2133.8558134903715,2926.716207793222
2015-03-12,51.016000000000005,1615.1108110446162,-1027.0571808806103,4279.783440451339
2015-03-13,1384.856,2048.8085442682973,-427.89682215022015,4714.034704886339
2015-03-14,707.9000000000001,1799.2567852266093,-835.450473955203,4250.885053104537
2015-03-15,16.776,1966.2582545841542,-583.999517658914,4538.429152115276
2015-03-16,7230.209999999999,2124.900887740818,-305.91483372489967,4564.070313267365
2015-03-17,48.84,1461.3184372714302,-1066.0286901253623,3914.2032643239886
2015-03-18,0.0,699.4194342470657,-1895.273555567108,3294.133452524678
2015-03-19,5652.9396,1806.1685312661225,-765.8965197752451,4435.407235690276
2015-03-20,1548.194,2182.7245867404868,-366.8702772897014,4802.681474817257
2015-03-21,1270.3790000000001,1874.8485535070404,-667.8806034880537,4364.165806936859
2015-03-22,2481.424,1986.044815303693,-472.0687077040297,4588.49585915451
2015-03-23,633.302,2091.269211700764,-566.0684862208475,4700.265024981653
2015-03-24,412.95,1375.4822522850288,-1306.7441102380058,3976.7466692189187
2015-03-25,0.0,565.1194073780399,-2180.91035242553,3088.086705756024
2015-03-26,4623.37,1632.6254721993766,-869.163740678263,4124.181139102571
2015-03-27,83.7,1973.2499345998385,-500.5382902292452,4583.194574719641
2015-03-28,243.344,1633.2455297191757,-924.5696016693753,4104.866358319154
2015-03-29,1559.0800000000002,1719.083282500957,-887.0495360925587,4210.790830795181
2015-03-30,571.224,1804.7833659301275,-763.3459033963378,4383.780290100491
2015-03-31,200.716,1073.2819856261779,-1324.448932552436,3806.2680531752667
2015-04-01,0.0,252.66469992632423,-2192.002392885859,2680.5640539839874
2015-04-02,299.22,1319.975584464722,-1256.5354274005274,3798.432218657611
2015-04-03,0.0,1663.691188215673,-909.134556001869,4264.3655285016075
2015-04-04,1484.598,1329.7300532607694,-1310.4789210777244,3778.7062527523603
2015-04-05,2974.058,1426.7602613690228,-1052.5689559266953,4103.576465042052
2015-04-06,140.004,1527.169975573279,-963.9572161604959,4115.217486076349
2015-04-07,907.436,811.2625099432561,-1654.3264488969855,3467.092506132489
2015-04-08,0.0,8.26453957827232,-2433.470098799017,2591.2485841642656
2015-04-09,757.992,1099.4190291476234,-1463.5820829985385,3802.0390984968067
2015-04-10,169.54199999999997,1466.1436818401444,-1179.0262051423742,4023.9976104131088
2015-04-11,1328.346,1153.854191920098,-1534.5139431430166,3706.3183352981087
2015-04-12,40.74,1273.3639326538512,-1358.6526330900897,3827.765041687102
2015-04-13,3192.6780000000003,1395.4907774342178,-1019.4913616549755,3886.5082467586185
2015-04-14,35.208,698.074078010232,-2049.83522435868,3169.5192371005805
2015-04-15,0.0,-88.251147602348,-2567.940825206875,2494.8403227343433
2015-04-16,4161.972,1022.3113442966336,-1485.6552843798213,3579.5959068827615
2015-04-17,2745.106,1404.548488090515,-1122.6350218246669,3986.0566180242167
2015-04-18,2006.96,1103.860329778508,-1385.3299419221505,3647.2424310338897
2015-04-19,329.96,1233.736201262753,-1455.1212449026546,3900.299572791078
2015-04-20,1194.726,1363.9808742750213,-1254.2684999556304,3700.059398237385
2015-04-21,893.0899999999999,670.5367432092299,-1890.3807947863695,3061.029665992602
2015-04-22,152.916,-113.99189474326091,-2577.1559210068845,2601.412526284574
2015-04-23,0.0,1001.2836269275134,-1428.834654703906,3613.500267382692
2015-04-24,25.99,1385.0206640421006,-1312.0326917384682,3934.057333582622
2015-04-25,920.946,1083.0556942394592,-1584.020056112374,3695.4435561147366
2015-04-26,2090.1055,1211.9450443308053,-1403.8992190209015,3667.0751784819
2015-04-27,2719.59,1340.8008886525088,-1305.4832951048752,3898.7797063026
2015-04-28,4044.3619999999996,643.9120796605013,-2005.267010452354,3148.0640762312833
2015-04-29,7.968,-143.98592244758163,-2810.55134202705,2529.203932198946
2015-04-30,1571.695,973.1661862515198,-1482.9073263192604,3544.88992274982
2015-05-01,450.94,1357.8914435480906,-1032.0295400233058,4034.253943071764
2015-05-02,167.232,1056.3779485278772,-1527.6218933979487,3472.3312573079143
2015-05-03,2198.76,1188.0893422654506,-1494.6543925739068,3690.4578671802306
2015-05-04,1121.362,1321.2179060150884,-989.4068114170528,3717.276737775268
2015-05-05,0.0,628.1130916064228,-1922.023210656192,3346.7357339051346
2015-05-06,0.0,-154.69235466271593,-2664.7228145136146,2503.0383818016066
2015-05-07,305.622,973.6613112929427,-1501.436308959802,3687.6247835677996
2015-05-08,3981.968,1369.1687773983317,-1297.3988909386974,3917.4467692567846
2015-05-09,48.81,1077.964791807331,-1452.6172320541275,3585.0958495465356
2015-05-10,154.442,1222.0173157444847,-1260.051410508897,3847.302939039132
2015-05-11,191.968,1368.210289332622,-1302.0489762390214,4094.4244625873307
2015-05-12,1060.35,686.5917206225879,-1845.3127071170627,3354.9713873940022
2015-05-13,238.384,-84.83317648750854,-2610.7628028236472,2505.990273059771
2015-05-14,3141.1994999999997,1059.3176757069568,-1359.7753850017696,3514.2578384756694
2015-05-15,69.908,1468.2871267079647,-1283.2110583841804,4020.697137781099
2015-05-16,255.968,1187.9938296142766,-1257.5840947399756,3671.044528023331
2015-05-17,134.46800000000002,1342.812270251188,-1068.2307289842797,3847.979165352897
2015-05-18,10.86,1498.2873982311885,-936.0543230466216,4078.846976063843
2015-05-19,0.0,822.202441065685,-1839.0975661362268,3510.4841072740765
2015-05-20,169.54399999999998,54.13722643335525,-2473.0111800257655,2695.5759495883117
2015-05-21,72.332,1204.1600610367366,-1227.1220036447253,3948.030728167203
2015-05-22,3862.0980000000004,1614.9821084054838,-872.2314292360547,4219.593985334304
2015-05-23,1304.956,1332.575279486097,-1175.9024154536114,3922.0003530583804
2015-05-24,610.3069999999999,1484.030752753747,-1009.9480939168072,4150.122126383997
2015-05-25,1739.4180000000001,1633.896026245078,-864.5019216936583,4232.234405690302
2015-05-26,982.5640000000001,948.0522492161393,-1448.8534905047618,3476.5596174056795
2015-05-27,0.0,168.02706998543505,-2354.9695949144507,2699.783912231449
2015-05-28,794.146,1308.9479451383004,-1173.273908510195,4062.2593041052514
2015-05-29,1204.842,1707.3563819160916,-853.0047170234835,4244.772140105533
2015-05-30,681.1,1409.6185735085214,-1280.403170455834,3989.23731629163
2015-05-31,5178.138,1545.8530726760107,-1014.2101394560942,4064.8378003495536
2015-06-01,834.1980000000001,1679.8822369510515,-773.1990955315872,4194.2722369061685
2015-06-02,0.0,975.9109736056156,-1669.3122903702258,3544.765090255737
2015-06-03,0.0,177.5897463625435,-2349.8569055771695,3000.342501175449
2015-06-04,1192.31,1305.2261432035448,-1200.5035322217477,3895.9666075319706
2015-06-05,1533.1979999999999,1689.2527662398502,-843.730330144553,4408.5590311049755
2015-06-06,0.0,1376.433374612971,-1106.357000926819,4022.881603893118
2015-06-07,59.768,1499.8610717491028,-1279.9329779793354,4013.5508431350227
2015-06-08,1083.112,1622.523629490999,-964.7243377824403,4259.346937547806
2015-06-09,797.116,906.7903390918577,-1690.62662361425,3402.7530039141143
2015-06-10,0.0,98.23110717026411,-2597.783331494264,2565.1556325354863
2015-06-11,3373.5640000000003,1222.09196792977,-1324.1710240067275,3825.460882614729
2015-06-12,174.476,1602.4212404846228,-927.5974972108656,4377.110208124436
2015-06-13,1128.898,1286.0845633196827,-1556.3848326581997,3815.9413396083196
2015-06-14,51.072,1408.8401454382638,-1176.515716719381,4132.217856584473
2015-06-15,734.144,1532.5267492224805,-960.3763107844501,3940.6037938170325
2015-06-16,3443.904,817.3673649463421,-1859.0634805410364,3278.0539769284464
2015-06-17,0.0,10.553520191151282,-2645.356763289577,2554.8788260010847
2015-06-18,1883.087,1141.9924452664343,-1499.5198340171921,3614.7749533996152
2015-06-19,446.346,1529.0986292350367,-1133.9598841933107,3881.3901600936288
2015-06-20,829.544,1218.6238763047786,-1332.020864730607,3751.801674727333
2015-06-21,107.976,1348.8145924850148,-1254.306718428588,3904.5924173108447
2015-06-22,2018.953,1480.2261202203704,-1077.757418019768,4040.553870508826
2015-06-23,836.9580000000001,770.8455722234104,-1770.1404178237133,3335.8175417940256
2015-06-24,0.0,-30.557703203734818,-2703.0852147450423,2377.8434320771607
2015-06-25,857.08,1110.5862525238465,-1517.2183021827748,3605.7794867429
2015-06-26,1592.1960000000001,1505.1031813918096,-1077.5500422770367,3932.7701032195973
2015-06-27,0.0,1199.71665645603,-1441.6435015763318,3887.5584722198205
2015-06-28,1386.466,1335.2832488897054,-1216.5409162528974,3869.254711808656
2015-06-29,432.92600000000004,1471.2280913661734,-1000.0686918747103,4023.385857068764
2015-06-30,0.0,763.4809630388147,-1837.0549455380046,3298.372501779873
2015-07-01,0.0,-37.41357939536241,-2556.4816353501265,2537.517895278866
2015-07-02,1631.902,1107.9865268245183,-1604.3755032655959,3814.2227187667827
2015-07-03,823.982,1501.9163204197544,-1105.0120921078903,4081.4019983755193
2015-07-04,1138.288,1186.5928200846206,-1265.34592188657,3766.0567608166257
2015-07-05,121.646,1333.0568958949211,-1297.377551316206,3836.865580106083
2015-07-06,1379.812,1467.989826683286,-1228.442215107614,4004.406908353656
2015-07-07,0.0,756.7729306375707,-1821.7792298232164,3389.34300040229
2015-07-08,21.12,-48.129586304538385,-2758.335878937554,2656.3101418634847
2015-07-09,1587.114,1097.712554903529,-1479.7110404625587,3731.590036737384
2015-07-10,43.286,1492.4615482033805,-1027.1107996588291,4219.276863998772
2015-07-11,1941.952,1183.2622488734112,-1441.3603801876152,3728.784741385322
2015-07-12,2052.567,1316.6195529561116,-1270.6257511534473,3657.9896599904177
2015-07-13,2033.2559999999999,1450.064993755603,-1082.2616466464972,4049.0984280463927
2015-07-14,860.9159999999999,735.7103419013225,-1880.1533974561316,3212.3885304037544
2015-07-15,0.0,-72.129253568571,-2735.5994927519405,2483.607279037899
2015-07-16,3029.386,1075.872653764148,-1525.730448593796,3818.0910426422297
2015-07-17,448.082,1471.5151075828521,-1084.2763940656405,3917.6972289836403
2015-07-18,672.418,1162.0027950843703,-1631.798021483275,3587.7939823879715
2015-07-19,2.025,1296.5751510464308,-1549.2601340256822,3704.948098099753
2015-07-20,2693.168,1431.6640322588646,-1145.648207111496,3906.322491998768
2015-07-21,0.0,717.2117691746539,-1620.2901821067014,3170.934759980481
2015-07-22,0.0,-90.69053649136643,-2402.0173045711495,2430.6784157429447
2015-07-23,208.272,1062.4212953885196,-1493.9426473335463,3459.6511834293747
2015-07-24,525.95,1461.4185304293962,-1114.4747209034301,4016.4597803428437
2015-07-25,2395.024,1153.552401335655,-1580.4912896969247,3640.543111753857
2015-07-26,969.225,1290.9174029005706,-1254.1636554282875,3802.8912260921006
2015-07-27,29.97,1428.757392445009,-1110.5737600058842,3952.8934239880246
2015-07-28,0.0,714.8086079050657,-1934.5022231945688,3374.4314232985266
2015-07-29,0.0,-92.94559145037685,-2663.4292595572842,2297.701227792376
2015-07-30,443.802,1065.163562239106,-1639.297300660189,3777.4281369731357
2015-07-31,3712.162,1467.1213673069908,-1103.8639290106194,4109.750839936497
2015-08-01,1011.696,1160.3330122385503,-1482.1977374536668,3594.2405725690405
2015-08-02,1290.478,1299.8712023492355,-1371.7496805690578,4006.5639641058847
2015-08-03,0.0,1439.9279486882858,-1136.4079926160884,3879.8699176594405
2015-08-04,0.0,726.1774303953198,-1660.9938707952576,3177.80741023631
2015-08-05,72.65,-81.35835163870478,-2546.7247076589138,2572.823924239762
2015-08-06,494.86920000000003,1082.3369328287604,-1602.6224569929936,3543.031651885942
2015-08-07,968.206,1488.496377216546,-1016.6483361831288,4346.008202131861
2015-08-08,840.102,1184.7980184134324,-1285.711503450904,3752.5099554000694
2015-08-09,4878.392000000001,1329.391468114916,-1079.4744633448654,3964.3775199281113
2015-08-10,851.4739999999999,1475.4905690189191,-1117.2919415019323,4272.699076018571
2015-08-11,196.112,766.7519470487289,-1865.7735478334248,3445.8383463813025
2015-08-12,0.0,-34.75176858207943,-2777.496515828263,2542.6958466501574
2015-08-13,586.896,1141.3203612080142,-1336.3535890239282,3753.4375741926915
2015-08-14,0.0,1559.3899247011639,-977.1893845500537,4164.399447282997
2015-08-15,497.59000000000003,1267.3118285568626,-973.4906334129643,4091.528791401595
2015-08-16,3378.9320000000002,1426.1807045454154,-1212.1131013228166,4154.172970545595
2015-08-17,381.64,1588.0663015397654,-1120.619983108143,4293.670255306059
2015-08-18,0.0,894.4106565514994,-1489.9652957650003,3347.692158020856
2015-08-19,0.0,109.1128021951242,-2548.3829572084865,2804.2238845218767
2015-08-20,0.0,1307.5916875937298,-1283.6943704511496,3852.758900226266
2015-08-21,2827.52,1747.19400914869,-833.1170188089151,4514.6052802141585
2015-08-22,66.632,1475.6775788024402,-1081.7149195773873,4119.0588913515585
2015-08-23,1202.278,1656.8041761979969,-924.7678090092761,4327.546415653866
2015-08-24,7194.775000000001,1841.224628692996,-618.5153698390735,4517.197276049356
2015-08-25,178.52599999999998,1167.901649830469,-1168.5355761569353,4013.7354056622517
2015-08-26,0.0,402.31299079054054,-1970.1195443983388,2785.9203407189375
2015-08-27,639.9739999999999,1624.73165445562,-878.2783622488182,4395.606475573047
2015-08-28,6491.293,2085.235441003699,-453.04457708895154,4458.032732455029
2015-08-29,246.5,1831.3266183775581,-788.4014063131932,4304.031635320273
2015-08-30,0.0,2029.3160555742581,-475.36604298487526,4547.82753747939
2015-08-31,2601.797,2228.3619330436354,-366.68911288988295,4804.655558622527
2015-09-01,2367.564,1564.9211966972232,-775.6750430476989,4130.529965307572
2015-09-02,0.0,806.1223240199378,-1650.3226489151782,3344.208428817815
2015-09-03,1874.898,2037.2661795206177,-495.1404062699638,4567.0842482167345
2015-09-04,1071.284,2501.143062669426,-209.27082409788318,4994.404124847842
2015-09-05,934.1030000000001,2245.040970846739,-175.74251194747745,4773.62562286585
2015-09-06,1005.654,2438.2609002311456,-355.1729222539373,4999.445087680652
2015-09-07,2922.667,2628.642808497048,-43.38653648552363,5137.674829518062
2015-09-08,89.64,1950.0629281245895,-516.4824820742516,4460.115097856509
2015-09-09,0.0,1171.7462521935583,-1338.987108913801,3583.682596333968
2015-09-10,1415.726,2385.3023929745286,-127.59293659969966,4950.4600619803505
2015-09-11,1962.13,2825.5681884608052,167.07143085397715,5477.258688055806
2015-09-12,707.824,2540.1537493297633,20.764507167324503,5171.747801766175
2015-09-13,3445.772,2702.0181051518534,202.69155906416964,5108.309908208178
2015-09-14,3262.42,2857.9654554139506,325.70625610159743,5457.288296546277
2015-09-15,2535.85,2139.6767588433568,-360.39694609792355,4598.052917462931
2015-09-16,31.12,1319.0056418239587,-1199.710289658004,3816.8133710269944
2015-09-17,11525.006,2494.0852398335373,-18.144422284825758,5123.015581939168
2015-09-18,3924.32,2892.124001073759,230.15790438293823,5165.005303028458
2015-09-19,500.38,2561.3480585941843,19.360671167820204,5256.45509247866
2015-09-20,1836.052,2678.632818551954,-42.595074392045674,5273.6249647475925
2015-09-21,6982.058,2789.965850350304,132.82570307874656,5340.470040616192
2015-09-22,1783.504,2025.0098937425103,-556.6508481383419,4690.427008673572
2015-09-23,0.0,1158.3801376040956,-1407.1118191794658,3492.9970493218557
2015-09-24,4220.594,2294.8207922133056,-214.88253848347574,4946.867929936896
2015-09-25,3033.757,2653.9536130386623,49.68061673008779,5256.455199690227
2015-09-26,3722.273,2284.6168539073715,-402.4770993675886,4955.513944502523
2015-09-27,2382.958,2367.5537288893897,-267.2246440409967,4979.13603510715
2015-09-28,1058.364,2447.8434802243414,-159.27921565887337,5026.409226354078
2015-09-29,0.0,1652.9978716549313,-1020.047439763138,4187.116194296597
2015-09-30,0.0,760.2223534390113,-1753.802793450217,3370.288368842306
2015-10-01,1158.414,1880.6652444711888,-623.5083127587719,4484.896206968153
2015-10-02,1269.266,2226.122135403709,-309.26459373980225,5036.019283287276
2015-10-03,275.218,1845.7747835826185,-621.0345073802833,4424.770193283486
2015-10-04,505.58,1923.9399391140535,-613.2780597386596,4592.245385807293
2015-10-05,851.092,2004.4721482888212,-467.9502335841614,4659.1344493294455
2015-10-06,0.0,1212.397306163331,-1577.3250750471573,3615.671400671541
2015-10-07,0.0,327.16125600797767,-2223.823857349715,2698.298622767437
2015-10-08,222.12,1465.9550768676688,-1277.623268834263,3900.083560731256
2015-10-09,2133.5350000000003,1832.3787934413808,-712.8445690979515,4199.477519111881
2015-10-10,2248.194,1475.5835677875668,-895.5280054495732,4078.4339354165463
2015-10-11,1011.8955,1583.084178107182,-1038.234029448005,4098.146571359611
2015-10-12,2390.758,1697.136794010659,-900.7187206533516,4231.053009695558
2015-10-13,371.65999999999997,939.9127928172778,-1556.3808032395532,3538.5279020768917
2015-10-14,0.0,92.73798997795795,-2334.5894987953025,2732.869185008968
2015-10-15,3219.554,1278.497245406449,-1372.9605597927216,3840.23796677962
2015-10-16,824.97,1692.2607327883497,-789.5258089984667,4370.071584278212
2015-10-17,77.88,1382.8327378375884,-1222.5915523888614,4010.934541970453
2015-10-18,378.494,1540.6879350159757,-1212.8184830001342,3937.5691436507855
2015-10-19,2135.09,1706.169413017555,-863.0081397323258,4226.300907012
2015-10-20,720.086,998.2558092300712,-1567.337391240208,3583.933090990157
2015-10-21,0.0,199.96196666674155,-2370.759258869859,2840.0291827255514
2015-10-22,15.128,1440.0736108711728,-1134.426254297113,4158.099844598916
2015-10-23,2262.296,1904.5990612846902,-478.7685032842381,4410.874499005114
2015-10-24,831.145,1641.8292339901468,-949.791262666943,4052.200141873009
2015-10-25,1425.412,1845.3076976259213,-760.0120888747296,4365.429941453089
2015-10-26,1395.333,2053.452225532434,-389.595860824312,4515.020733583771
2015-10-27,0.0,1381.9679390661975,-1216.234547204694,4077.022033518005
2015-10-28,104.51,615.843831396943,-1985.9952479970113,2867.0801989241445
2015-10-29,244.24,1890.088653606575,-517.8550924689208,4418.680808309028
2015-10-30,2122.044,2381.5300744109863,-149.85101590665022,5051.443493610334
2015-10-31,3211.009,2138.2948676923816,-462.6629650823374,4876.846476994952
2015-11-01,3106.1059999999998,2357.4047724277484,-316.520964879395,4887.186735186038
2015-11-02,5528.551,2575.656693761177,163.05640328634613,5118.540381234082
2015-11-03,2800.846,1905.896280452128,-584.9841899895904,4596.833219274442
2015-11-04,0.0,1135.5435473545183,-1307.8840525812925,3741.423023265066
2015-11-05,834.874,2406.3245137308645,-159.14233609930906,5032.656626786773
2015-11-06,11.481,2886.411281881109,475.86061311650053,5424.611786633561
2015-11-07,3073.073,2624.314861546166,181.8282256927293,5343.198911350311
2015-11-08,12196.997,2821.098354082179,235.30406791044564,5209.114641321802
2015-11-09,4620.2919999999995,3012.5065095635164,498.3272351949038,5746.528276364941
2015-11-10,3536.904,2309.089782946818,-319.0482502880229,4886.829654657536
2015-11-11,542.178,1501.248617090256,-1011.8031494455912,4108.715745327591
2015-11-12,1127.992,2737.9501189713824,118.70396605477256,5151.03479494711
2015-11-13,3591.0771999999997,3179.198295373129,555.5599265997739,5638.471070004346
2015-11-14,2512.71,2874.328951173425,218.33537454682272,5148.351363936491
2015-11-15,702.17,3028.830091173488,461.861391301121,5536.552387824
2015-11-16,4072.334,3177.711446032681,639.3841995020754,5826.912018546131
2015-11-17,3885.986,2429.4705999583466,-212.5973907679088,5031.838354661765
2015-11-18,0.0,1577.6487586170567,-1176.3981754414292,4124.420763065825
2015-11-19,1040.784,2778.5267535023568,153.23455258855788,5278.162994562251
2015-11-20,2861.15,3183.921401175116,726.319938029822,5727.178575398201
2015-11-21,3613.5748,2843.880296854752,292.652374479963,5377.428879689617
2015-11-22,614.499,2968.109251200785,378.4684033060172,5491.797991277476
2015-11-23,3450.1879999999996,3090.583695387043,659.5849879716059,5595.346236936988
2015-11-24,1218.7640000000001,2317.360932250785,-291.72857091014754,5027.121767888992
2015-11-25,13.12,1444.6535791247413,-1150.5816648068642,4025.5876766739943
2015-11-26,1484.0819999999999,2628.537715108367,-138.5200480961398,5280.97029144271
2015-11-27,3109.7835,3032.962876305655,357.18047530301294,5628.960901412585
2015-11-28,1864.482,2687.104226562026,289.2133825449354,5174.073003688661
2015-11-29,2760.168,2811.165191939898,305.172092297588,5494.673110107995
2015-11-30,1798.3970000000002,2937.3683851147593,268.7868944422002,5606.8668884657145
2015-12-01,7130.594,2168.605342883453,-508.17222787707465,4772.680083129289
2015-12-02,0.0,1303.044190837526,-1154.629668575148,4029.716746589238
2015-12-03,1972.645,2509.8176487480164,-34.92318353386999,5131.926665524327
2015-12-04,5185.814,2922.705753620563,430.5158701496792,5619.393158586362
2015-12-05,897.322,2591.034779547322,155.3899725547446,5127.285263337723
2015-12-06,6061.502,2731.137178334568,178.92441788135594,5393.625413297733
2015-12-07,1338.298,2873.0264005108356,370.1466643873965,5489.908504567335
2015-12-08,2672.728,2115.800611897169,-441.0053899417143,4634.861763284426
2015-12-09,34.02,1259.510241445013,-1294.5479407610283,3785.182412059072
2015-12-10,3080.38,2480.2754161619073,21.020593391159803,5117.535442542112
2015-12-11,1590.894,2901.1352007381893,223.52007689731244,5657.560222812624
2015-12-12,1448.854,2571.142204727302,-169.69964619166888,5056.243492734011
2015-12-13,1023.386,2710.482859930527,214.44968908583695,5402.462073552401
2015-12-14,858.304,2847.1612099396207,158.24333506131026,5490.385018704807
2015-12-15,5494.796,2076.8627026836693,-240.09826664494847,4520.771357933436
2015-12-16,4.98,1202.3596410470432,-1264.3780884508024,3678.8718526655243
2015-12-17,1918.492,2407.472953429631,0.2798373432437815,5043.37702329266
2015-12-18,935.288,2805.239943966348,387.14905695168295,5296.433793301054
2015-12-19,6120.656,2445.1767116465526,-62.2275123616168,4982.242209857576
2015-12-20,1107.464,2552.186319004595,-45.51366535921837,5046.345147447698
2015-12-21,3257.7599999999998,2653.1430237806053,-58.45851471677734,5187.641055546206
2015-12-22,473.313,1841.1946372910322,-770.3306442550372,4620.370686241569
2015-12-23,194.32,922.6839967950432,-1352.632399043785,3393.4762907071413
2015-12-24,7484.566000000001,2089.9333595900475,-346.69373466546955,4805.736991508228
2015-12-25,4204.968,2485.2141528847833,-140.9563114526061,5085.089863410068
2015-12-26,561.486,2043.6350476823075,-401.30366282559567,4587.388408498872
2015-12-27,5148.4472,2110.86490711659,-365.901084388901,4809.372144699618
2015-12-28,79.2,2174.556933918932,-232.60861652743426,4618.239694277919
2015-12-29,6.36,1325.599043968663,-1092.6860765750778,3988.6643231976304
2015-12-30,3251.34,374.03699809410205,-1947.1998513598307,2944.1437864376426
2015-12-31,1381.344,1520.6749467915265,-932.3543755176768,4366.348894673382
